"timestamp","device_id","co","humidity","lpg","smoke","temperature","light"
"2020-07-12 01:10:00","b8:27:eb:bf:9d:51","0.0049747985","51.3","0.0076718605","0.0204712361","22.6",0
"2020-07-12 01:11:00","00:0f:00:70:91:0a","0.0024989110","76.1","0.0046620429","0.0120246347","19.7",0
"2020-07-12 01:11:00","1c:bf:ce:15:ec:4d","0.0042667502","75.7","0.0068649707","0.0181801110","26.8",1
"2020-07-12 01:11:00","b8:27:eb:bf:9d:51","0.0049800945","51.3","0.0076777683","0.0204880751","22.6",0
"2020-07-12 01:12:00","00:0f:00:70:91:0a","0.0024871110","76.2","0.0046461829","0.0119809064","19.8",0
"2020-07-12 01:12:00","1c:bf:ce:15:ec:4d","0.0041907069","76.0","0.0067766429","0.0179301577","26.8",1
"2020-07-12 01:12:00","b8:27:eb:bf:9d:51","0.0049708169","51.3","0.0076674261","0.0204585928","22.6",0
"2020-07-12 01:13:00","00:0f:00:70:91:0a","0.0024632931","76.3","0.0046139447","0.0118921322","19.8",0
"2020-07-12 01:13:00","1c:bf:ce:15:ec:4d","0.0042751801","76.3","0.0068750542","0.0182084988","26.7",1
"2020-07-12 01:13:00","b8:27:eb:bf:9d:51","0.0049776473","51.3","0.0076750395","0.0204802965","22.6",0
"2020-07-12 01:14:00","00:0f:00:70:91:0a","0.0024302861","76.4","0.0045691019","0.0117687307","19.8",0
"2020-07-12 01:14:00","1c:bf:ce:15:ec:4d","0.0042158873","74.2","0.0068057834","0.0180126755","26.7",1
"2020-07-12 01:14:00","b8:27:eb:bf:9d:51","0.0049681523","51.2","0.0076644501","0.0204501122","22.6",0
"2020-07-12 01:15:00","00:0f:00:70:91:0a","0.0024265360","76.4","0.0045640556","0.0117548201","19.8",0
"2020-07-12 01:15:00","1c:bf:ce:15:ec:4d","0.0042224854","76.7","0.0068137700","0.0180351129","26.7",1
"2020-07-12 01:15:00","b8:27:eb:bf:9d:51","0.0049589226","51.3","0.0076541502","0.0204207561","22.6",0
"2020-07-12 01:16:00","00:0f:00:70:91:0a","0.0024357029","76.7","0.0045765137","0.0117891012","19.8",0
"2020-07-12 01:16:00","1c:bf:ce:15:ec:4d","0.0043176734","76.6","0.0069244521","0.0183482667","26.7",1
"2020-07-12 01:16:00","b8:27:eb:bf:9d:51","0.0049562776","51.3","0.0076511942","0.0204123335","22.6",0
"2020-07-12 01:17:00","00:0f:00:70:91:0a","0.0026383542","76.5","0.0048198833","0.0124736355","19.8",0
