"timestamp","device_id","mean_co","median_co","variance_co","mean_humidity","median_humidity","variance_humidity","mean_lpg","median_lpg","variance_lpg","mean_smoke","median_smoke","variance_smoke","mean_temperature","median_temperature","variance_temperature","co_change_last_hour","humidity_change_last_hour","lpg_change_last_hour","smoke_change_last_hour","temperature_change_last_hour","co_to_humidity_ratio","smoke_to_temperature_ratio","lpg_to_co_ratio","variance_to_mean_co","variance_to_mean_humidity","variance_to_mean_lpg","variance_to_mean_smoke","variance_to_mean_temperature","high_low_percentage_co","high_low_percentage_humidity","high_low_percentage_lpg","high_low_percentage_smoke","high_low_percentage_temperature"
"2020-07-13 20:00:00","b8:27:eb:bf:9d:51","0.0052339237","0.0052179253","0.0000000010","50.6","50.0","13.33","0.0079588788","0.0079412990","0.0000000012","0.0212903634","0.0212401206","0.0000000100","22.3","22.3","0.06","0.0000561695","-2.3","0.0000619378","0.0001769069","0.3","0.0001035088","0.0009557248","1.5206333041","0.0000001936","0.2635562215","0.0000001539","0.0000004699","0.0025163772","41.67","25.00","41.67","41.67","53.33"
"2020-07-13 21:00:00","00:0f:00:70:91:0a","0.0037486730","0.0037480714","0.0000000217","74.4","74.5","0.35","0.0062506630","0.0062509465","0.0000000318","0.0164481216","0.0164484116","0.0000002510","19.1","19.0","0.02","-0.0007024075","-0.2","-0.0008171649","-0.0023117262","0.0","0.0000503775","0.0008632674","1.6674335121","0.0000057944","0.0047244809","0.0000050871","0.0000152574","0.0010935702","48.33","51.67","50.00","50.00","48.33"
"2020-07-13 21:00:00","1c:bf:ce:15:ec:4d","0.0040858935","0.0040856842","0.0000000027","62.2","62.2","0.09","0.0066535057","0.0066533816","0.0000000037","0.0175824043","0.0175819924","0.0000000296","25.8","25.8","0.01","0.0000213229","-0.3","0.0000250405","0.0000707222","0.3","0.0000657389","0.0006810046","1.6284089827","0.0000006556","0.0014751199","0.0000005576","0.0000016819","0.0003478236","50.00","55.00","50.00","50.00","41.67"
"2020-07-13 21:00:00","b8:27:eb:bf:9d:51","0.0052994544","0.0052973935","0.0000000001","49.3","49.5","1.29","0.0080308694","0.0080286136","0.0000000001","0.0214961204","0.0214896688","0.0000000009","22.4","22.4","0.07","0.0000655306","-1.3","0.0000719906","0.0002057571","0.1","0.0001075667","0.0009607205","1.5154143817","0.0000000176","0.0260888512","0.0000000139","0.0000000426","0.0030546350","46.67","55.00","46.67","46.67","53.33"
"2020-07-13 22:00:00","00:0f:00:70:91:0a","0.0040315393","0.0040539635","0.0000000088","74.2","74.3","0.13","0.0065890422","0.0066157824","0.0000000123","0.0174006591","0.0174759761","0.0000000976","19.2","19.0","0.49","0.0002828662","-0.2","0.0003383792","0.0009525375","0.1","0.0000542980","0.0009073082","1.6343738167","0.0000021735","0.0017417119","0.0000018610","0.0000056066","0.0253480196","53.33","61.67","53.33","53.33","8.33"
"2020-07-13 22:00:00","1c:bf:ce:15:ec:4d","0.0039844069","0.0039851397","0.0000000002","61.8","61.8","0.17","0.0065336409","0.0065345139","0.0000000003","0.0172442136","0.0172466732","0.0000000025","26.2","26.2","0.01","-0.0001014866","-0.3","-0.0001198648","-0.0003381906","0.3","0.0000644222","0.0006593925","1.6398026048","0.0000000565","0.0028253459","0.0000000485","0.0000001461","0.0002267304","53.33","40.00","53.33","53.33","68.33"
"2020-07-13 22:00:00","b8:27:eb:bf:9d:51","0.0052521768","0.0052509351","0.0000000003","49.1","49.5","1.04","0.0079789686","0.0079776113","0.0000000003","0.0213477632","0.0213438803","0.0000000026","22.5","22.5","0.08","-0.0000472776","-0.2","-0.0000519008","-0.0001483572","0.1","0.0001069944","0.0009495632","1.5191736378","0.0000000504","0.0212836078","0.0000000401","0.0000001224","0.0034603211","48.33","66.67","48.33","48.33","56.67"
"2020-07-13 23:00:00","00:0f:00:70:91:0a","0.0041506069","0.0041667159","0.0000000022","74.3","74.4","0.10","0.0067295316","0.0067485832","0.0000000031","0.0177971104","0.0178508507","0.0000000245","19.1","19.1","0.01","0.0001190676","0.0","0.0001404893","0.0003964513","-0.1","0.0000558841","0.0009324368","1.6213367634","0.0000005367","0.0013970319","0.0000004572","0.0000013787","0.0004522931","70.00","63.33","70.00","70.00","63.33"
"2020-07-13 23:00:00","1c:bf:ce:15:ec:4d","0.0040436271","0.0040502295","0.0000000014","58.2","58.2","1.66","0.0066037045","0.0066115663","0.0000000020","0.0174418337","0.0174639829","0.0000000161","26.0","26.0","0.01","0.0000592201","-3.6","0.0000700637","0.0001976200","-0.2","0.0000694801","0.0006718734","1.6331141321","0.0000003580","0.0284386481","0.0000003069","0.0000009244","0.0005641012","65.00","63.33","65.00","65.00","51.67"
"2020-07-13 23:00:00","b8:27:eb:bf:9d:51","0.0052218676","0.0052231153","0.0000000001","49.1","49.4","0.74","0.0079456385","0.0079470087","0.0000000001","0.0212525190","0.0212564354","0.0000000009","22.6","22.6","0.07","-0.0000303093","0.0","-0.0000333301","-0.0000952442","0.1","0.0001064131","0.0009404463","1.5216085799","0.0000000177","0.0151358816","0.0000000141","0.0000000431","0.0029024439","56.67","68.33","56.67","56.67","56.67"
"2020-07-14 00:00:00","00:0f:00:70:91:0a","0.0041123283","0.0041327292","0.0000000058","74.5","74.6","0.17","0.0066844061","0.0067086663","0.0000000080","0.0176697491","0.0177381152","0.0000000639","19.2","19.2","0.03","-0.0000382786","0.2","-0.0000451255","-0.0001273612","0.1","0.0000551855","0.0009199800","1.6254553528","0.0000014068","0.0022721819","0.0000011994","0.0000036162","0.0016743245","63.33","51.67","63.33","63.33","40.00"
"2020-07-14 00:00:00","1c:bf:ce:15:ec:4d","0.0041013717","0.0040886168","0.0000000010","58.2","58.4","0.41","0.0066718052","0.0066568388","0.0000000013","0.0176340260","0.0175917499","0.0000000106","25.6","25.7","0.08","0.0000577446","0.0","0.0000681007","0.0001921923","-0.3","0.0000704865","0.0006880676","1.6267253115","0.0000002342","0.0069645326","0.0000001986","0.0000005994","0.0032153458","26.67","80.00","26.67","26.67","68.33"
"2020-07-14 00:00:00","b8:27:eb:bf:9d:51","0.0052273466","0.0052264481","0.0000000001","49.3","49.3","0.26","0.0079516677","0.0079506810","0.0000000001","0.0212697460","0.0212669256","0.0000000009","22.7","22.8","0.05","0.0000054790","0.2","0.0000060292","0.0000172270","0.1","0.0001061031","0.0009363745","1.5211671168","0.0000000178","0.0052063026","0.0000000142","0.0000000433","0.0023105019","46.67","83.33","46.67","46.67","51.67"
"2020-07-14 01:00:00","00:0f:00:70:91:0a","0.0040724508","0.0040825990","0.0000000049","74.8","74.8","0.29","0.0066374881","0.0066496048","0.0000000069","0.0175372824","0.0175714031","0.0000000548","19.4","19.4","0.03","-0.0000398775","0.3","-0.0000469180","-0.0001324667","0.2","0.0000544482","0.0009038283","1.6298510116","0.0000012110","0.0039313106","0.0000010366","0.0000031230","0.0013096940","55.00","55.00","55.00","55.00","36.67"
"2020-07-14 01:00:00","1c:bf:ce:15:ec:4d","0.0043279043","0.0043346625","0.0000000084","58.6","58.3","0.78","0.0069361310","0.0069442756","0.0000000113","0.0183814194","0.0184043188","0.0000000906","24.5","24.6","0.09","0.0002265326","0.5","0.0002643258","0.0007473934","-1.2","0.0000737984","0.0007514377","1.6026535208","0.0000019437","0.0132218997","0.0000016295","0.0000049277","0.0036735674","56.67","36.67","58.33","56.67","53.33"
"2020-07-14 01:00:00","b8:27:eb:bf:9d:51","0.0051876562","0.0051885403","0.0000000002","50.0","49.5","8.55","0.0079079449","0.0079089264","0.0000000002","0.0211448425","0.0211476426","0.0000000019","23.0","23.1","0.03","-0.0000396903","0.7","-0.0000437228","-0.0001249035","0.3","0.0001038016","0.0009200744","1.5243771921","0.0000000371","0.1710111046","0.0000000296","0.0000000904","0.0013200156","51.67","8.33","51.67","51.67","66.67"
"2020-07-14 02:00:00","00:0f:00:70:91:0a","0.0038874331","0.0039238988","0.0000000726","74.6","74.7","0.42","0.0064149876","0.0064617190","0.0000001066","0.0169115432","0.0170415206","0.0000008407","19.8","19.8","0.02","-0.0001850177","-0.2","-0.0002225004","-0.0006257392","0.4","0.0000521383","0.0008524679","1.6501859934","0.0000186638","0.0055839456","0.0000166159","0.0000497087","0.0008730173","65.00","65.00","65.00","65.00","43.33"
"2020-07-14 02:00:00","1c:bf:ce:15:ec:4d","0.0046880631","0.0046910343","0.0000000104","64.1","64.0","2.72","0.0073490148","0.0073527395","0.0000000134","0.0195525487","0.0195629542","0.0000001078","23.5","23.5","0.06","0.0003601588","5.4","0.0004128837","0.0011711293","-1.0","0.0000731481","0.0008333236","1.5676015016","0.0000022134","0.0424916233","0.0000018170","0.0000055153","0.0027300681","50.00","46.67","50.00","50.00","58.33"
"2020-07-14 02:00:00","b8:27:eb:bf:9d:51","0.0050833216","0.0051485971","0.0000000091","49.9","49.5","6.56","0.0077923006","0.0078648292","0.0000000112","0.0208148428","0.0210217186","0.0000000913","23.0","23.1","0.02","-0.0001043347","-0.1","-0.0001156443","-0.0003299997","0.0","0.0001019621","0.0009038143","1.5329151398","0.0000017920","0.1315096832","0.0000014395","0.0000043864","0.0009758826","56.67","5.00","56.67","56.67","53.33"
"2020-07-14 03:00:00","00:0f:00:70:91:0a","0.0032028025","0.0032142871","0.0000000048","74.5","74.8","0.31","0.0055786346","0.0055933807","0.0000000076","0.0145660419","0.0146070330","0.0000000594","19.7","19.7","0.01","-0.0006846306","-0.1","-0.0008363530","-0.0023455013","-0.1","0.0000429887","0.0007380817","1.7417979021","0.0000015005","0.0041766607","0.0000013696","0.0000040794","0.0005122964","65.00","63.33","65.00","65.00","43.33"
"2020-07-14 03:00:00","1c:bf:ce:15:ec:4d","0.0049911543","0.0050070723","0.0000000104","67.5","68.7","7.01","0.0076895271","0.0077078230","0.0000000130","0.0205218897","0.0205737607","0.0000001056","22.8","22.6","0.16","0.0003030912","3.4","0.0003405123","0.0009693410","-0.7","0.0000739576","0.0009015327","1.5406310101","0.0000020774","0.1038822483","0.0000016928","0.0000051446","0.0068943265","56.67","68.33","56.67","56.67","35.00"
"2020-07-14 03:00:00","b8:27:eb:bf:9d:51","0.0049515162","0.0049541382","0.0000000002","50.4","49.6","17.78","0.0076458723","0.0076488073","0.0000000002","0.0203971697","0.0204055301","0.0000000016","23.1","23.1","0.02","-0.0001318053","0.5","-0.0001464282","-0.0004176731","0.0","0.0000982931","0.0008842065","1.5441476855","0.0000000313","0.3530243513","0.0000000253","0.0000000770","0.0009182985","61.67","6.67","61.67","61.67","71.67"
"2020-07-14 04:00:00","00:0f:00:70:91:0a","0.0035265766","0.0035213522","0.0000000032","74.7","74.9","0.41","0.0059812508","0.0059750543","0.0000000049","0.0156916060","0.0156741344","0.0000000381","19.7","19.7","0.02","0.0003237741","0.1","0.0004026162","0.0011255641","-0.1","0.0000472404","0.0007971352","1.6960501558","0.0000009102","0.0054921369","0.0000008110","0.0000024260","0.0008407847","45.00","61.67","45.00","45.00","65.00"
"2020-07-14 04:00:00","1c:bf:ce:15:ec:4d","0.0047617999","0.0047764141","0.0000000017","60.4","60.2","0.49","0.0074327533","0.0074492903","0.0000000022","0.0197904706","0.0198374863","0.0000000176","23.9","23.9","0.01","-0.0002293544","-7.1","-0.0002567738","-0.0007314191","1.1","0.0000788030","0.0008293834","1.5609125542","0.0000003591","0.0080325220","0.0000002935","0.0000008916","0.0003848690","55.00","36.67","55.00","55.00","71.67"
"2020-07-14 04:00:00","b8:27:eb:bf:9d:51","0.0049349732","0.0049357285","0.0000000001","49.8","50.0","0.91","0.0076273853","0.0076282329","0.0000000001","0.0203444924","0.0203469060","0.0000000010","22.7","22.7","0.02","-0.0000165430","-0.6","-0.0000184871","-0.0000526773","-0.4","0.0000990925","0.0008958385","1.5455778469","0.0000000202","0.0183336841","0.0000000163","0.0000000497","0.0011000903","56.67","81.67","56.67","56.67","30.00"
"2020-07-14 05:00:00","00:0f:00:70:91:0a","0.0036900844","0.0036951912","0.0000000013","75.7","75.7","0.12","0.0061807068","0.0061869790","0.0000000019","0.0162511254","0.0162686994","0.0000000153","19.8","19.8","0.00","0.0001635078","1.1","0.0001994560","0.0005595195","0.2","0.0000487161","0.0008187652","1.6749499739","0.0000003573","0.0015684157","0.0000003143","0.0000009424","0.0001279477","58.33","48.33","58.33","58.33","48.33"
"2020-07-14 05:00:00","1c:bf:ce:15:ec:4d","0.0046228096","0.0046251544","0.0000000014","59.5","59.5","0.02","0.0072751749","0.0072778991","0.0000000019","0.0193426175","0.0193503263","0.0000000150","23.9","23.9","0.00","-0.0001389903","-0.9","-0.0001575784","-0.0004478531","0.0","0.0000777073","0.0008105015","1.5737561257","0.0000003103","0.0003401797","0.0000002557","0.0000007756","0.0001253520","51.67","55.00","51.67","51.67","68.33"
"2020-07-14 05:00:00","b8:27:eb:bf:9d:51","0.0049234583","0.0049095951","0.0000000013","51.3","51.5","1.15","0.0076144676","0.0075989918","0.0000000016","0.0203077099","0.0202636044","0.0000000131","22.7","22.7","0.00","-0.0000115149","1.5","-0.0000129176","-0.0000367825","0.0","0.0000959489","0.0008954017","1.5465689282","0.0000002627","0.0224639580","0.0000002119","0.0000006451","0.0001165815","23.33","58.33","23.33","23.33","75.00"
"2020-07-14 06:00:00","00:0f:00:70:91:0a","0.0037290975","0.0037297361","0.0000000002","76.4","76.4","0.04","0.0062280022","0.0062287952","0.0000000003","0.0163839472","0.0163861647","0.0000000027","19.9","19.9","0.00","0.0000390130","0.7","0.0000472954","0.0001328218","0.1","0.0000487793","0.0008229693","1.6701097999","0.0000000624","0.0004899362","0.0000000547","0.0000001641","0.0001071294","53.33","48.33","53.33","53.33","3.33"
"2020-07-14 06:00:00","1c:bf:ce:15:ec:4d","0.0045225992","0.0045177553","0.0000000010","59.2","59.2","0.05","0.0071607558","0.0071552406","0.0000000013","0.0190178371","0.0190021745","0.0000000105","23.6","23.7","0.01","-0.0001002104","-0.3","-0.0001144192","-0.0003247803","-0.2","0.0000763759","0.0008045338","1.5833275279","0.0000002193","0.0007832704","0.0000001815","0.0000005501","0.0003598244","45.00","45.00","45.00","45.00","55.00"
"2020-07-14 06:00:00","b8:27:eb:bf:9d:51","0.0049171070","0.0048963266","0.0000000021","52.3","52.4","0.88","0.0076073356","0.0075841282","0.0000000026","0.0202874053","0.0202212700","0.0000000213","22.5","22.5","0.00","-0.0000063513","1.0","-0.0000071320","-0.0000203046","-0.1","0.0000939754","0.0008997297","1.5471161482","0.0000004278","0.0168208758","0.0000003453","0.0000010513","0.0001126269","28.33","51.67","28.33","28.33","48.33"
"2020-07-14 07:00:00","00:0f:00:70:91:0a","0.0038106185","0.0037870989","0.0000000034","76.9","77.0","0.04","0.0063260481","0.0062978903","0.0000000049","0.0166596840","0.0165804301","0.0000000391","19.9","19.9","0.00","0.0000815211","0.5","0.0000980459","0.0002757367","0.0","0.0000495411","0.0008367496","1.6601105713","0.0000009015","0.0005133848","0.0000007809","0.0000023477","0.0002162273","36.67","51.67","36.67","36.67","3.33"
"2020-07-14 07:00:00","1c:bf:ce:15:ec:4d","0.0045434834","0.0045424265","0.0000000013","59.2","59.2","0.01","0.0071846153","0.0071834814","0.0000000018","0.0190855555","0.0190823001","0.0000000142","23.4","23.4","0.01","0.0000208843","0.0","0.0000238595","0.0000677184","-0.3","0.0000767156","0.0008169021","1.5813010847","0.0000002969","0.0002039050","0.0000002451","0.0000007432","0.0003477369","48.33","40.00","48.33","48.33","55.00"
"2020-07-14 07:00:00","b8:27:eb:bf:9d:51","0.0048724640","0.0048725818","0.0000000002","53.1","53.1","0.67","0.0075573694","0.0075575082","0.0000000002","0.0201450703","0.0201454621","0.0000000015","22.4","22.4","0.00","-0.0000446430","0.8","-0.0000499662","-0.0001423351","-0.1","0.0000916911","0.0008977304","1.5510364890","0.0000000309","0.0126509444","0.0000000251","0.0000000763","0.0001087646","50.00","41.67","50.00","50.00","40.00"
"2020-07-14 08:00:00","00:0f:00:70:91:0a","0.0042662775","0.0042789030","0.0000000648","77.1","77.3","0.47","0.0068622737","0.0068790809","0.0000000881","0.0181735664","0.0182200434","0.0000007042","20.0","19.9","0.01","0.0004556589","0.1","0.0005362256","0.0015138824","0.0","0.0000553607","0.0009107275","1.6084921242","0.0000151811","0.0061537176","0.0000128321","0.0000387476","0.0002790176","51.67","86.67","51.67","51.67","46.67"
"2020-07-14 08:00:00","1c:bf:ce:15:ec:4d","0.0043982939","0.0043682441","0.0000000045","59.2","59.2","0.01","0.0070176916","0.0069831416","0.0000000059","0.0186123234","0.0185143745","0.0000000474","23.1","23.1","0.01","-0.0001451896","0.0","-0.0001669237","-0.0004732321","-0.3","0.0000742474","0.0008068926","1.5955485928","0.0000010139","0.0000863599","0.0000008405","0.0000025468","0.0005094543","30.00","40.00","30.00","30.00","63.33"
"2020-07-14 08:00:00","b8:27:eb:bf:9d:51","0.0048831661","0.0048741817","0.0000000008","53.6","53.6","0.53","0.0075693556","0.0075593019","0.0000000009","0.0201792103","0.0201505700","0.0000000077","22.3","22.3","0.00","0.0000107021","0.5","0.0000119862","0.0000341401","-0.1","0.0000910501","0.0009036816","1.5500917641","0.0000001546","0.0099264127","0.0000001251","0.0000003807","0.0000956379","26.67","38.33","26.67","26.67","30.00"
"2020-07-14 09:00:00","00:0f:00:70:91:0a","0.0041166979","0.0041424340","0.0000000069","77.2","77.6","1.13","0.0066894994","0.0067200749","0.0000000095","0.0176841535","0.0177703307","0.0000000761","20.0","20.0","0.00","-0.0001495796","0.1","-0.0001727743","-0.0004894129","0.0","0.0000533527","0.0008847238","1.6249672843","0.0000016725","0.0146216095","0.0000014266","0.0000043008","0.0001033089","58.33","83.33","58.33","58.33","85.00"
"2020-07-14 09:00:00","1c:bf:ce:15:ec:4d","0.0043271195","0.0043392319","0.0000000033","59.3","59.3","0.01","0.0069354027","0.0069495728","0.0000000045","0.0183792659","0.0184193143","0.0000000358","22.8","22.8","0.01","-0.0000711744","0.1","-0.0000822889","-0.0002330575","-0.2","0.0000729515","0.0008050489","1.6027758552","0.0000007692","0.0001075842","0.0000006449","0.0000019501","0.0002420247","60.00","26.67","60.00","60.00","40.00"
"2020-07-14 09:00:00","b8:27:eb:bf:9d:51","0.0049800216","0.0049842118","0.0000000003","54.0","54.0","0.44","0.0076776838","0.0076823648","0.0000000003","0.0204878358","0.0205011746","0.0000000028","22.2","22.2","0.00","0.0000968555","0.4","0.0001083282","0.0003086255","-0.2","0.0000922312","0.0009241243","1.5416968857","0.0000000560","0.0081201806","0.0000000452","0.0000001376","0.0002186494","68.33","50.00","68.33","68.33","56.67"
"2020-07-14 10:00:00","00:0f:00:70:91:0a","0.0039184670","0.0039152899","0.0000000007","70.2","73.8","76.22","0.0064551903","0.0064514702","0.0000000010","0.0170231578","0.0170126452","0.0000000076","20.0","20.0","0.00","-0.0001982309","-6.9","-0.0002343091","-0.0006609956","0.0","0.0000558054","0.0008510161","1.6473764663","0.0000001716","1.0855463517","0.0000001475","0.0000004440","0.0000333278","43.33","65.00","43.33","43.33","1.67"
"2020-07-14 10:00:00","1c:bf:ce:15:ec:4d","0.0042421901","0.0042385026","0.0000000009","59.4","59.4","0.02","0.0068367535","0.0068324851","0.0000000012","0.0181001042","0.0180880178","0.0000000098","22.6","22.6","0.00","-0.0000849294","0.1","-0.0000986492","-0.0002791617","-0.2","0.0000714133","0.0007994157","1.6116094128","0.0000002130","0.0003250783","0.0000001794","0.0000005421","0.0001091683","41.67","26.67","41.67","41.67","41.67"
"2020-07-14 10:00:00","b8:27:eb:bf:9d:51","0.0050015746","0.0050013641","0.0000000000","54.4","54.2","0.36","0.0077017139","0.0077014792","0.0000000000","0.0205563359","0.0205556667","0.0000000003","22.0","22.0","0.00","0.0000215530","0.4","0.0000240302","0.0000685001","-0.1","0.0000919633","0.0009325421","1.5398578451","0.0000000056","0.0066658079","0.0000000045","0.0000000137","0.0001132848","48.33","45.00","48.33","48.33","43.33"
"2020-07-14 11:00:00","00:0f:00:70:91:0a","0.0037338688","0.0037084497","0.0000000139","75.9","77.0","17.00","0.0062331231","0.0062029510","0.0000000202","0.0163986596","0.0163136048","0.0000001594","19.9","19.9","0.01","-0.0001845982","5.6","-0.0002220672","-0.0006244982","-0.1","0.0000492238","0.0008257130","1.6693471144","0.0000037117","0.2240645344","0.0000032373","0.0000097209","0.0006520218","46.67","78.33","48.33","48.33","56.67"
"2020-07-14 11:00:00","1c:bf:ce:15:ec:4d","0.0042904142","0.0042947160","0.0000000002","59.4","59.5","0.02","0.0068929120","0.0068979173","0.0000000003","0.0182589513","0.0182731112","0.0000000024","22.8","22.8","0.01","0.0000482241","0.0","0.0000561585","0.0001588471","0.2","0.0000721786","0.0008008897","1.6065842749","0.0000000506","0.0003381276","0.0000000427","0.0000001289","0.0006169298","60.00","50.00","60.00","60.00","56.67"
"2020-07-14 11:00:00","b8:27:eb:bf:9d:51","0.0050205837","0.0050251042","0.0000000002","53.5","53.8","0.53","0.0077228743","0.0077279074","0.0000000002","0.0206166725","0.0206310231","0.0000000017","22.0","22.0","0.03","0.0000190091","-0.9","0.0000211604","0.0000603366","0.0","0.0000938018","0.0009365539","1.5382423157","0.0000000329","0.0098190451","0.0000000265","0.0000000806","0.0015008880","55.00","81.67","55.00","55.00","41.67"
"2020-07-14 12:00:00","00:0f:00:70:91:0a","0.0035389919","0.0035486666","0.0000000031","73.7","76.5","33.67","0.0059964430","0.0060085135","0.0000000047","0.0157341997","0.0157679253","0.0000000370","19.8","19.8","0.01","-0.0001948769","-2.1","-0.0002366801","-0.0006644599","0.0","0.0000480026","0.0007937879","1.6943929645","0.0000008856","0.4567253479","0.0000007862","0.0000023533","0.0006343284","51.67","71.67","51.67","51.67","46.67"
"2020-07-14 12:00:00","1c:bf:ce:15:ec:4d","0.0042827716","0.0042870728","0.0000000005","65.2","66.9","13.97","0.0068840154","0.0068890297","0.0000000006","0.0182337852","0.0182479655","0.0000000049","23.5","23.6","0.09","-0.0000076426","5.7","-0.0000088965","-0.0000251661","0.7","0.0000656984","0.0007758507","1.6073739197","0.0000001056","0.2143520274","0.0000000888","0.0000002685","0.0039880571","51.67","66.67","51.67","51.67","53.33"
"2020-07-14 12:00:00","b8:27:eb:bf:9d:51","0.0049866075","0.0049982503","0.0000000013","53.6","54.0","0.94","0.0076849945","0.0076980085","0.0000000017","0.0205086920","0.0205457727","0.0000000135","22.2","22.2","0.02","-0.0000339762","0.1","-0.0000378798","-0.0001079805","0.2","0.0000929817","0.0009236069","1.5411267924","0.0000002679","0.0175357203","0.0000002170","0.0000006601","0.0010140486","81.67","80.00","81.67","81.67","41.67"
"2020-07-14 13:00:00","00:0f:00:70:91:0a","0.0037968999","0.0038675260","0.0000000167","76.5","76.6","0.38","0.0063089921","0.0063943731","0.0000000243","0.0166119971","0.0168518951","0.0000001919","19.6","19.6","0.01","0.0002579081","2.8","0.0003125492","0.0008777974","-0.2","0.0000496489","0.0008459683","1.6616166413","0.0000043882","0.0049850123","0.0000038521","0.0000115535","0.0007589860","53.33","53.33","53.33","53.33","41.67"
"2020-07-14 13:00:00","1c:bf:ce:15:ec:4d","0.0043208072","0.0043170941","0.0000000009","65.7","65.8","1.06","0.0069281714","0.0069238949","0.0000000013","0.0183587519","0.0183466317","0.0000000101","24.4","24.4","0.14","0.0000380356","0.5","0.0000441560","0.0001249667","0.9","0.0000657657","0.0007525621","1.6034437734","0.0000002170","0.0161339422","0.0000001821","0.0000005505","0.0059393249","45.00","56.67","45.00","45.00","50.00"
"2020-07-14 13:00:00","b8:27:eb:bf:9d:51","0.0049188330","0.0049245771","0.0000000013","53.5","54.4","3.70","0.0076092930","0.0076157601","0.0000000017","0.0202929683","0.0203113713","0.0000000135","22.3","22.3","0.07","-0.0000677745","-0.1","-0.0000757014","-0.0002157237","0.1","0.0000919523","0.0009108155","1.5469712005","0.0000002689","0.0691413049","0.0000002180","0.0000006632","0.0033137571","56.67","58.33","56.67","56.67","56.67"
"2020-07-14 14:00:00","00:0f:00:70:91:0a","0.0039957057","0.0039761291","0.0000000048","76.2","76.3","0.22","0.0065467682","0.0065237397","0.0000000068","0.0172813612","0.0172163407","0.0000000537","19.5","19.5","0.02","0.0001988058","-0.3","0.0002377761","0.0006693641","-0.2","0.0000524451","0.0008882735","1.6384510513","0.0000012090","0.0029413804","0.0000010317","0.0000031100","0.0007740592","38.33","56.67","38.33","38.33","50.00"
"2020-07-14 14:00:00","1c:bf:ce:15:ec:4d","0.0045267313","0.0045094676","0.0000000047","63.6","63.6","0.41","0.0071653488","0.0071457456","0.0000000061","0.0190309381","0.0189752389","0.0000000492","25.1","25.1","0.02","0.0002059241","-2.1","0.0002371774","0.0006721862","0.7","0.0000711620","0.0007580034","1.5828968677","0.0000010292","0.0064431826","0.0000008529","0.0000025845","0.0008488078","46.67","43.33","46.67","46.67","38.33"
"2020-07-14 14:00:00","b8:27:eb:bf:9d:51","0.0048163020","0.0048323187","0.0000000044","52.3","52.4","1.61","0.0074941138","0.0075121923","0.0000000056","0.0199650807","0.0200165021","0.0000000456","22.4","22.4","0.06","-0.0001025311","-1.2","-0.0001151792","-0.0003278876","0.1","0.0000920371","0.0008925600","1.5559892045","0.0000009218","0.0307714731","0.0000007524","0.0000022861","0.0029019788","50.00","50.00","50.00","50.00","53.33"
"2020-07-14 15:00:00","00:0f:00:70:91:0a","0.0041875422","0.0041667159","0.0000000090","76.0","76.1","0.31","0.0067724710","0.0067485832","0.0000000123","0.0179186030","0.0178508507","0.0000000982","19.4","19.4","0.01","0.0001918365","-0.2","0.0002257028","0.0006372417","-0.1","0.0000551077","0.0009254680","1.6172901918","0.0000021599","0.0040911350","0.0000018137","0.0000054830","0.0006669069","31.67","58.33","31.67","31.67","51.67"
"2020-07-14 15:00:00","1c:bf:ce:15:ec:4d","0.0046880782","0.0046740023","0.0000000042","60.7","60.4","1.37","0.0073492023","0.0073334236","0.0000000054","0.0195529952","0.0195080595","0.0000000439","25.6","25.6","0.02","0.0001613469","-2.9","0.0001838535","0.0005220571","0.5","0.0000772612","0.0007635900","1.5676364560","0.0000009036","0.0226316601","0.0000007388","0.0000022440","0.0009381385","36.67","40.00","36.67","36.67","30.00"
"2020-07-14 15:00:00","b8:27:eb:bf:9d:51","0.0049589964","0.0049636332","0.0000000030","51.7","52.0","1.14","0.0076541384","0.0076593878","0.0000000037","0.0204207705","0.0204356938","0.0000000299","22.4","22.4","0.07","0.0001426944","-0.6","0.0001600246","0.0004556898","0.0","0.0000959280","0.0009126601","1.5434853895","0.0000005960","0.0220879966","0.0000004817","0.0000014662","0.0032667361","50.00","66.67","50.00","50.00","60.00"
"2020-07-14 16:00:00","00:0f:00:70:91:0a","0.0045283164","0.0045584610","0.0000000051","75.8","75.8","0.30","0.0071670514","0.0072017895","0.0000000068","0.0190358256","0.0191342680","0.0000000548","19.4","19.3","0.02","0.0003407742","-0.2","0.0003945804","0.0011172227","0.0","0.0000597154","0.0009825787","1.5827187786","0.0000011361","0.0039717394","0.0000009516","0.0000028781","0.0008550398","70.00","43.33","70.00","70.00","48.33"
"2020-07-14 16:00:00","1c:bf:ce:15:ec:4d","0.0046881782","0.0046690927","0.0000000035","60.0","59.9","0.31","0.0073493713","0.0073278251","0.0000000044","0.0195534472","0.0194921644","0.0000000357","25.6","25.6","0.01","0.0000001000","-0.6","0.0000001690","0.0000004520","0.0","0.0000780799","0.0007638563","1.5676390667","0.0000007364","0.0051226656","0.0000006012","0.0000018265","0.0003508129","40.00","45.00","40.00","40.00","71.67"
