"timestamp","device_id","co","humidity","lpg","smoke","temperature","light"
"2020-07-12 14:00:00","1c:bf:ce:15:ec:4d","0.0040339537","69.6","0.0065921826","0.0174093740","25.6","1.00"
"2020-07-12 14:00:00","b8:27:eb:bf:9d:51","0.0048380033","52.2","0.0075186623","0.0200348780","21.7","0.00"
"2020-07-12 15:00:00","00:0f:00:70:91:0a","0.0033068379","74.2","0.0057086623","0.0149292216","19.2","0.00"
"2020-07-12 15:00:00","1c:bf:ce:15:ec:4d","0.0041915983","66.4","0.0067775616","0.0179328166","26.0","1.00"
"2020-07-12 15:00:00","b8:27:eb:bf:9d:51","0.0049440539","51.7","0.0076375271","0.0203733937","21.9","0.00"
"2020-07-12 16:00:00","00:0f:00:70:91:0a","0.0038037618","73.9","0.0063167177","0.0166339869","19.1","0.00"
"2020-07-12 16:00:00","1c:bf:ce:15:ec:4d","0.0040946389","54.8","0.0066638692","0.0176116271","27.2","1.00"
"2020-07-12 16:00:00","b8:27:eb:bf:9d:51","0.0050156963","51.1","0.0077174097","0.0206011029","21.9","0.00"
"2020-07-12 17:00:00","00:0f:00:70:91:0a","0.0042636738","73.8","0.0068603909","0.0181676594","18.9","0.00"
"2020-07-12 17:00:00","1c:bf:ce:15:ec:4d","0.0042027680","52.3","0.0067907504","0.0179700302","27.9","1.00"
"2020-07-12 17:00:00","b8:27:eb:bf:9d:51","0.0050914264","51.4","0.0078015489","0.0208410987","21.6","0.00"
"2020-07-12 18:00:00","00:0f:00:70:91:0a","0.0047364410","73.7","0.0074036064","0.0197078327","19.0","0.00"
"2020-07-12 18:00:00","1c:bf:ce:15:ec:4d","0.0042976098","50.7","0.0069010769","0.0182821540","26.6","1.00"
"2020-07-12 18:00:00","b8:27:eb:bf:9d:51","0.0051255505","51.2","0.0078393433","0.0209489626","21.9","0.18"
"2020-07-12 19:00:00","00:0f:00:70:91:0a","0.0049267883","73.6","0.0076181469","0.0203182151","18.9","0.00"
"2020-07-12 19:00:00","1c:bf:ce:15:ec:4d","0.0043180224","49.7","0.0069245113","0.0183486088","22.0","1.00"
"2020-07-12 19:00:00","b8:27:eb:bf:9d:51","0.0051917911","50.6","0.0079124954","0.0211578444","21.8","0.67"
"2020-07-12 20:00:00","00:0f:00:70:91:0a","0.0053313604","73.9","0.0080647515","0.0215935519","18.8","0.00"
"2020-07-12 20:00:00","1c:bf:ce:15:ec:4d","0.0044597419","53.0","0.0070884380","0.0188128405","26.3","1.00"
"2020-07-12 20:00:00","b8:27:eb:bf:9d:51","0.0052336900","50.7","0.0079586412","0.0212896747","21.9","0.07"
"2020-07-12 21:00:00","00:0f:00:70:91:0a","0.0059907776","74.4","0.0087746328","0.0236297934","18.8","0.00"
"2020-07-12 21:00:00","1c:bf:ce:15:ec:4d","0.0044462566","52.7","0.0070728718","0.0187687412","28.1","1.00"
"2020-07-12 21:00:00","b8:27:eb:bf:9d:51","0.0052848373","50.5","0.0080148345","0.0214502792","21.9","0.00"
"2020-07-12 22:00:00","00:0f:00:70:91:0a","0.0078260524","74.0","0.0105915595","0.0289192931","20.9","0.20"
"2020-07-12 22:00:00","1c:bf:ce:15:ec:4d","0.0043467765","55.8","0.0069582497","0.0184439122","27.6","1.00"
"2020-07-12 22:00:00","b8:27:eb:bf:9d:51","0.0056785869","50.4","0.0084407417","0.0226709328","21.5","0.00"
"2020-07-12 23:00:00","00:0f:00:70:91:0a","0.0055294180","74.2","0.0082686512","0.0221832798","21.2","0.00"
"2020-07-12 23:00:00","1c:bf:ce:15:ec:4d","0.0044832517","58.7","0.0071155865","0.0188897467","26.9","1.00"
"2020-07-12 23:00:00","b8:27:eb:bf:9d:51","0.0059442512","50.5","0.0087258648","0.0234892363","21.5","0.00"
"2020-07-13 00:00:00","00:0f:00:70:91:0a","0.0092166905","74.2","0.0119266438","0.0328277146","19.0","0.00"
"2020-07-13 00:00:00","1c:bf:ce:15:ec:4d","0.0045536130","58.4","0.0071962489","0.0191185434","26.8","1.00"
"2020-07-13 00:00:00","b8:27:eb:bf:9d:51","0.0054916439","50.9","0.0082403023","0.0220955666","21.9","0.00"
"2020-07-13 01:00:00","00:0f:00:70:91:0a","0.0079469365","74.1","0.0107619265","0.0293891880","19.0","0.02"
"2020-07-13 01:00:00","1c:bf:ce:15:ec:4d","0.0046149586","59.6","0.0072661471","0.0193170239","26.2","1.00"
"2020-07-13 01:00:00","b8:27:eb:bf:9d:51","0.0053156156","50.2","0.0080485658","0.0215467281","22.0","0.00"
"2020-07-13 02:00:00","00:0f:00:70:91:0a","0.0065039466","74.1","0.0093118192","0.0251783866","19.0","0.00"
"2020-07-13 02:00:00","1c:bf:ce:15:ec:4d","0.0045785167","59.1","0.0072247182","0.0191993364","26.0","1.00"
"2020-07-13 02:00:00","b8:27:eb:bf:9d:51","0.0051937070","49.9","0.0079145297","0.0211636947","22.1","0.00"
"2020-07-13 03:00:00","00:0f:00:70:91:0a","0.0056038214","74.3","0.0083598290","0.0224390573","19.2","0.00"
"2020-07-13 03:00:00","1c:bf:ce:15:ec:4d","0.0045272086","59.5","0.0071660399","0.0190328256","25.6","1.00"
"2020-07-13 03:00:00","b8:27:eb:bf:9d:51","0.0050508819","51.6","0.0077565594","0.0207127433","22.1","0.00"
"2020-07-13 04:00:00","00:0f:00:70:91:0a","0.0050168472","74.9","0.0077180499","0.0206032535","19.3","0.00"
"2020-07-13 04:00:00","1c:bf:ce:15:ec:4d","0.0045607473","59.7","0.0072043167","0.0191414836","25.2","1.00"
"2020-07-13 04:00:00","b8:27:eb:bf:9d:51","0.0049943689","50.7","0.0076936655","0.0205334006","22.1","0.00"
"2020-07-13 05:00:00","00:0f:00:70:91:0a","0.0047265770","75.4","0.0073924936","0.0196762136","19.5","0.00"
"2020-07-13 05:00:00","1c:bf:ce:15:ec:4d","0.0045701331","59.8","0.0072150436","0.0191719267","24.9","1.00"
"2020-07-13 05:00:00","b8:27:eb:bf:9d:51","0.0050726396","50.8","0.0077806810","0.0207815733","22.1","0.00"
"2020-07-13 06:00:00","00:0f:00:70:91:0a","0.0044341708","75.2","0.0070584171","0.0187280461","19.4","0.00"
"2020-07-13 06:00:00","1c:bf:ce:15:ec:4d","0.0045675822","59.8","0.0072120723","0.0191635224","24.6","1.00"
"2020-07-13 06:00:00","b8:27:eb:bf:9d:51","0.0051212104","50.7","0.0078345432","0.0209352597","21.9","0.00"
"2020-07-13 07:00:00","00:0f:00:70:91:0a","0.0041362503","75.3","0.0067126751","0.0177495009","19.5","0.00"
"2020-07-13 07:00:00","1c:bf:ce:15:ec:4d","0.0046228321","59.7","0.0072750732","0.0193423929","24.2","1.00"
"2020-07-13 07:00:00","b8:27:eb:bf:9d:51","0.0051305639","51.1","0.0078448922","0.0209648009","21.8","0.00"
